"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51"
"Glu_5.4",44904.9000548607,9825051.64182111,80244.7163177856,1127352.93354919,36511.2743668529,740861.217755828,37030.1115006876,882597.491976412,48374.5801889653,1142724.65700171,6799815.76665075,10774498.6702404,87563.2108844725,2991206.60166681,1041896.03836058,7880290.47602784,27834.1837357723,7134022.80157894,20100.2035881583,3220084.5288761,23822.7951243477,0,36867.0012905522,27130.5876969112,31244.7035745755,105966.046004683,82168.3268659147,51479.3475153412,46279.6158565443,6058304.95272227,3170428.03728691,1053658.16466272,5069018.24629916,79309.9387990317,30947.1907061074,6659521.6615847,1145137.42042683,0,8277334.07778621,806883.910915876,3745828.53903628,18324.4419725117,9305115.46810457,7194652.30771753,7541534.48829318,3080135.22663076,45118.0307867024,6500552.24685248,3481749.80022536,36651.3146523599,7264643.58779549
"Pro_0.0",2792276.23123433,2165786.54714504,2896623.61651026,3366002.71754468,2301635.74389632,3249515.91868231,3831263.59249662,3105878.6302534,3373323.59084027,3259816.10335549,3448785.83452117,2371445.88057064,3154406.81229945,2404550.66543029,2188063.86480772,1913215.21626876,2344732.34142375,2723250.65995475,1820875.4993423,2494458.88332424,3752120.32744891,433116.103519638,3006718.84178086,2862613.70360965,2772675.39002889,3687083.07308235,3794337.49534294,3239797.35361343,2431733.11596729,1676533.02398748,2540662.36296665,2691889.50740976,2038242.2742432,4263910.4629174,3690464.56604851,2305030.97156326,2708074.51691011,2649889.68332047,2647640.68258209,2782213.8233138,2457059.73717671,3276739.05271411,1995395.76556127,1496392.80329113,2887721.22341537,2445299.88092459,2502195.35995066,2437942.66740893,2863819.95791712,3126196.51808107,1937158.40565431
"Pro_1.1",144926.800170886,147096.58351071,163722.83740994,170264.782246574,128625.993388414,171963.10397619,211631.470406102,151303.120739544,191176.804206925,145499.69071735,185095.792605329,163141.441232052,159766.417959554,124957.360188018,107016.618516089,115117.662142292,126093.433134007,146350.338524848,91928.3058789517,134856.946126336,194255.197952451,22400.7011854258,156256.449347257,151565.428202599,145745.850603355,172138.207828145,200251.330851595,165940.059539335,124678.380833879,93484.8064088662,140229.845885212,131312.456310916,112818.197218443,219368.74827393,188736.258188604,141102.780531956,148370.270566473,133056.53285935,171008.984639545,137138.23845612,131996.273393416,163363.729502439,120203.604755855,86202.0857103017,148827.770693591,121720.494360831,126182.542848352,144965.240616333,146405.370202954,160857.550488917,110401.529561859
"Pro_2.2",3576.59988870717,28945.2847444183,6165.0105100819,7572.85878017632,4878.36940531414,7968.28067582589,8729.48231659919,2989.75390038937,5555.18233734916,4301.7453797383,19637.5727005497,35679.7261238864,4468.7943289477,4733.80759897263,4391.24651580309,18226.7372189463,5105.72883877854,15797.8154560079,4842.86797483533,4981.88197860969,15866.5213238278,0,6737.9744621273,7389.9510544618,5949.75113662771,8111.3378093092,8149.6165995452,5220.02928440482,6016.67067879947,11318.4273339817,4445.19866411025,4905.69775972973,8366.27010934723,4127.18007367884,6574.86031683263,33392.8058771317,7637.17551286771,4342.00615311141,36272.5380882243,6703.03264227445,1470.47291752798,8180.02278350014,19280.0708180418,16057.4692525137,6817.33997570265,5635.31477632856,5992.71022292275,13948.4779230682,8399.9826087816,10551.863739281,12304.0308962361
"Pro_3.3",0,107325.805982107,0,0,0,0,0,0,0,0,46653.1219006692,118604.920057342,0,0,0,52646.0126213171,0,26987.7937780511,0,0,0,0,0,0,0,0,0,0,0,29210.4009430264,0,0,16273.0778105527,0,0,100129.299469796,0,0,133066.975704596,0,0,0,73715.1823778777,36508.8371522997,24360.5510008589,0,0,43203.2103860412,0,0,34776.4785937814
"Pro_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pro_5.5",0,365323.465129479,0,0,0,0,0,0,0,0,191341.719122564,431118.301726292,0,21036.2705012297,0,175069.350588989,0,101346.077017549,0,16689.1918053537,0,0,0,0,0,0,0,0,0,112032.307470634,13918.3260097803,0,57596.3382795167,0,0,342625.571242797,0,0,450238.781922013,0,22405.0031424635,0,218468.681689014,123479.644417914,81844.5921085231,11289.4850829409,0,158559.38082737,25145.5804991021,0,118271.63978342
"Asp_0.0",24691385.9636969,28074791.744946,26426292.5985648,24487731.6760312,17693546.5366113,23882914.5030884,27006255.4270383,20367762.6959668,25435221.4003444,21644202.2751499,25990476.1401966,22141815.311287,27515184.6958898,23675336.1937937,20101742.7789985,21542211.4465487,24315524.9298618,26774873.2461849,18943342.1260889,24024476.5222891,24192646.2880625,235623.859688756,22542180.8232384,22721520.6490889,26553749.3879207,24879448.7099299,27324217.3352806,25300873.6568884,20493201.5008435,15730846.353879,21460865.6382401,24402822.4009259,19564122.6272027,24334218.4950717,23950862.3871183,21816517.8383057,24787456.554772,9185164.3278828,26173804.2264193,22115078.8280143,25339380.7053726,21563672.5479153,25735736.0326494,17668859.5990615,24353377.747401,21211371.2769714,19037567.9728423,24152148.2113674,21409367.9743802,23960915.1681307,18413307.3434053
"Asp_1.0",292968.358206904,358916.272451647,275866.83654804,346722.749610619,225766.195409182,315924.98574556,338129.932236754,256355.151676748,322920.932840593,297883.915778422,395831.666065563,304018.16089154,316830.188726436,348378.850353464,235091.296486847,299850.07760656,297057.4773002,348783.947397344,233312.352168468,366974.465985664,315635.345501257,3081.65872313424,257112.90913791,299003.73461894,410729.757229714,359011.657370257,429385.878815312,328556.382129728,272364.642412368,162649.219381805,306293.975370428,368101.682513621,249145.295136769,287987.974576934,320884.740543704,286081.383360009,343714.765025287,105587.56751331,291321.180729286,312830.35259648,286692.660954453,302881.197883831,368729.735840161,258655.802298145,342584.801038321,327235.469560733,328603.176407712,345271.96405156,236011.668955507,333039.098544772,219331.55803145
"Asp_1.1",860908.292179366,1126436.58885309,903385.590129694,853058.943349359,647104.537366264,921271.228006993,1113140.54775019,818440.458751418,966944.690468281,763430.328088364,1187791.48118661,880506.157941735,1067338.46194101,928434.729575333,799992.893121165,841354.21414248,839561.97808475,1119523.57666767,634483.931659032,976118.947318354,805708.756906896,8031.55383872141,881381.302132312,860006.036597565,1084962.2580922,983156.923918514,1169800.16141567,913538.876189641,809069.676703655,519161.210708392,812232.693663781,1079105.45189495,755893.589580134,855566.054429136,831277.933428312,825267.971358908,1057132.32530512,253234.641609038,1029175.18516074,981360.728120941,841382.238917198,767144.924307098,1078021.41160904,658877.681436127,1052653.23329056,893040.805172074,714498.426764203,978913.247200521,703194.208632523,1011352.80317229,705432.042510525
"Asp_2.1",14353.7614180382,123925.378226081,15814.437620834,8045.6511761044,7802.73857320015,7947.00639442734,687.913036039675,7517.20818007906,7731.2881007027,7974.7198671894,55163.6605285847,122408.39842545,13137.329045092,14189.0250723469,8348.14747917725,91424.6714477116,16632.3596281378,96686.0538244452,8702.10028011083,29068.3043382672,11693.5933816379,0,10827.8541872577,16554.3760423954,6511.83102155041,1242.12486107076,879.780820093704,12280.2875482116,5224.18046926597,61083.389771482,17463.9054822743,0,53646.8544844143,11744.1309942857,8829.84620269861,99450.1916191114,144.433855596648,5557.86359496486,113264.496234289,4552.88490274035,22592.4362081843,14728.3059647118,137672.665426252,82488.9416255718,61707.8976371246,17947.6733652743,0,61578.1043557208,23979.6724258288,3622.91777843654,68687.493266373
"Asp_2.2",22309.7986475725,148609.33153345,31030.9417682499,34230.6248140617,22008.399338717,7910.26654222145,30867.9867991209,25682.3828628276,25505.6315227959,29150.7857076061,75182.7752895013,137357.527771255,14700.3072678874,41349.4464842239,11434.6727491807,106999.989358611,23215.1235702307,94904.2642417636,15708.7314358953,42237.4696459841,31487.1156045895,0,16292.0052984775,38168.3711286374,25117.3485081193,15459.4576922921,37684.755842786,17939.4871450281,14935.454046934,69824.4765824201,30895.0028705863,21117.133398464,70811.8923244597,29722.8096870373,30119.6788469891,128204.267325209,24776.2209898974,6140.21362791511,133229.198219041,35599.252936196,33647.7850476073,7632.63517579963,139424.158717326,99998.5237297686,87784.7345198808,48306.212219565,25684.1548194138,94672.7378351419,28492.6487599979,40037.60603828,81262.7784888048
"Asp_3.2",347.075631662637,59673.8964922659,0,496.438443468152,0,1376.73622059149,1515.84238384273,0,670.156684375596,2001.96514315704,35115.2434030309,63526.6121530905,974.775500398234,9410.40736570353,722.180287099373,48520.1820253882,339.636459421597,40452.1590275114,1173.98308832369,13551.9901118428,341.827916623822,0,791.120517745344,0,192.390973645916,775.873440530762,281.041271202521,0,385.336239370833,29218.7093205252,10223.5113588452,109.943425979275,23933.1983426835,0,766.185396627329,50201.8589211972,708.249919857629,0,50916.8561650224,1663.30348341856,4978.12992846305,1048.38866959848,59791.3480703512,42843.0803913506,37400.3028484713,10678.4016446898,103.215911809912,24204.4643539432,13015.501839554,1378.51756674557,36455.1739817434
"Asp_3.3",1605.2740416084,42350.2262631159,133.524631954012,1943.00947876564,1035.00171380075,1697.86455433846,0,0,1806.59405544286,1228.13000574075,25499.7842718863,41456.1382923477,1967.08738501742,3680.67919708111,3093.53174178334,32828.8925290866,422.326611881913,27354.2187835776,0,10194.6017279935,1020.82424125912,0,2186.91059812043,0,1846.36852729004,977.709171531945,671.605230437186,2373.48200627267,0,19321.8869705804,7314.42237145421,1858.28221264589,20581.0332814602,2962.70341718942,1776.12901013968,29380.4041203466,4515.7030117924,2606.22937545068,37700.5906332317,0,4486.16358104649,6776.45618737592,40074.0453114445,29072.5880589362,23193.2147453994,6869.54312636608,675.107007030922,18086.695312853,6976.79485863225,0,21986.7687259979
"Asp_4.3",0,808130.085047141,0,33320.3291443943,0,11069.192637409,0,27234.2126149622,0,22808.9385743934,558029.465086932,934114.085319204,8569.27505167593,175377.677805754,10876.4872585674,697214.847511144,0,611106.452742803,0,241312.318439374,0,0,0,0,0,0,8941.10537014107,0,0,427727.092172449,200082.310241501,33008.26438153,401625.989395498,8195.63170594288,8834.72140576017,747979.694555992,28804.3451465187,0,742233.785310909,10602.4653530702,122324.327014578,0,931460.5607796,582160.414455715,542183.23537241,212272.527210287,0,454693.372271235,204568.833510849,0,527273.428953301
